ident,name,latitude_deg,longitude_deg,elevation_ft
KBLM,Monmouth Executive Airport,40.18690109,-74.12490082,153
KBLU,Blue Canyon Nyack Airport,39.2750015259,-120.709999084,5284
KBLV,Scott AFB/Midamerica Airport,38.5452,-89.835197,459
KBMC,Brigham City Regional Airport,41.552399,-112.061996,4229
KBMG,Monroe County Airport,39.145999908447266,-86.61669921875,846
KBMI,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,871
KBML,Berlin Regional Airport,44.57540131,-71.17590332,1161
KBMQ,Burnet Municipal Kate Craddock Field,30.73889923095703,-98.23860168457031,1284
KBMT,Beaumont Municipal Airport,30.0706996918,-94.21579742430002,32
KBNA,Nashville International Airport,36.1245002746582,-86.6781997680664,599
KBNG,Banning Municipal Airport,33.9230995178,-116.850997925,2219
KBNL,Barnwell Regional Airport,33.25780106,-81.38829803,246
KBNO,Burns Municipal Airport,43.5918998718,-118.955001831,4148
KBNW,Boone Municipal Airport,42.0495986938,-93.8476028442,1160
KBOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871
KBOS,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20
KBOW,Bartow Municipal Airport,27.943399429299998,-81.78340148930002,125
KBPG,Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003,2573
KBPI,Miley Memorial Field,42.58509827,-110.1110001,6990
KBPK,Ozark Regional Airport,36.3689002991,-92.47049713130001,928
KBPP,Bowman Municipal Airport,46.187,-103.428001,2958
KBPT,Southeast Texas Regional Airport,29.9507999420166,-94.02069854736328,15
KBQK,Brunswick Golden Isles Airport,31.258800506591797,-81.46649932861328,26
KBQP,Morehouse Memorial Airport,32.75510025,-91.88189697,168
KBQR,Buffalo Lancaster Regional Airport,42.92229843,-78.61229706,750
KBRD,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,1232
KBRL,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,698
KBRO,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,22
KBRY,Samuels Field,37.8143005371,-85.4996032715,669
KBST,Belfast Municipal Airport,44.409400939941406,-69.01190185546875,198
KBTA,Blair Municipal Airport,41.41809844970703,-96.11360168457031,1325
KBTF,Skypark Airport,40.8694000244,-111.927001953,4234
KBTL,W K Kellogg Airport,42.307300567599995,-85.2515029907,952
KBTM,Bert Mooney Airport,45.95479965209961,-112.49700164794922,5550
KBTN,Britton Municipal Airport,45.815200805664,-97.743103027344,1318
KBTP,Pittsburgh/Butler Regional Airport,40.776901,-79.949699,1248
KBTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70
KBTV,Burlington International Airport,44.471900939899996,-73.15329742429999,335
KBTY,Beatty Airport,36.8610992432,-116.787002563,3170
KBUB,Cram Field,41.776699066199996,-99.14969635010002,2182
KBUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,728
KBUM,Butler Memorial Airport,38.2897987366,-94.3401031494,892
KBUR,Bob Hope Airport,34.20069885253906,-118.35900115966797,778
KBUU,Burlington Municipal Airport,42.69070053100586,-88.30460357666016,779
KBUY,Burlington Alamance Regional Airport,36.048500061035156,-79.47489929199219,617
KBVI,Beaver County Airport,40.7724990845,-80.39140319820001,1253
KBVN,Albion Municipal Airport,41.728599548339844,-98.05580139160156,1806
KBVO,Bartlesville Municipal Airport,36.76250076,-96.01119995,711
KBVS,Skagit Regional Airport,48.4709014893,-122.42099762,144
KBVX,Batesville Regional Airport,35.7262001,-91.64730072,465
KBVY,Beverly Municipal Airport,42.584201812699995,-70.91649627689999,107
KBWC,Brawley Municipal Airport,32.99290085,-115.5169983,-128
KBWD,Brownwood Regional Airport,31.793600082399998,-98.9564971924,1387
KBWG,Bowling Green Warren County Regional Airport,36.964500427199994,-86.41970062259999,547
KBWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146
KBWP,Harry Stern Airport,46.2440986633,-96.6073989868,968
KBWW,Bowman Regional Airport,46.1655193,-103.30075,2965
KBXA,George R Carr Memorial Air Field,30.813699722299997,-89.8649978638,119
KBXG,Burke County Airport,33.04130172729492,-82.00270080566406,302
KBXK,Buckeye Municipal Airport,33.42039871,-112.685997,1033
KBYG,Johnson County Airport,44.381099700899995,-106.722000122,4968
KBYH,Arkansas International Airport,35.9642982483,-89.94400024410001,254
KBYI,Burley Municipal Airport,42.542598724399994,-113.772003174,4150
KBYS,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,2350
KBYY,Bay City Municipal Airport,28.9733009338,-95.8635025024,45
KBZN,Gallatin Field,45.77750015,-111.1529999,4473
KC02,Grand Geneva Resort Airport,42.614899,-88.389603,835
KC03,Nappanee Municipal Airport,41.44620132446289,-85.93479919433594,860
KC04,Oceana County Airport,43.641700744628906,-86.3292007446289,910
KC08,Silver West Airport,38.01110076904297,-105.37300109863281,8290
KC09,Morris Municipal James R. Washburn field,41.42539978,-88.41870117,584
KC15,Pekin Municipal Airport,40.48820114135742,-89.6759033203125,530
KC16,Frasca Field,40.146400451660156,-88.19850158691406,735
KC17,Marion Airport,42.03110122680664,-91.529296875,862
KC20,Andrews University Airpark,41.951698303222656,-86.3676986694336,668
KC22,Centre Municipal Airport,34.1599006652832,-85.63510131835938,619
KC24,Mineral County Memorial Airport,37.8208007812,-106.930999756,8680
KC27,Manchester Municipal Airport,42.493301391602,-91.498497009277,987
KC29,Middleton Municipal Morey Field,43.11429977416992,-89.53150177001953,928
KC35,Reedsburg Municipal Airport,43.525901794433594,-89.98320007324219,907
KC47,Portage Municipal Airport,43.560298919677734,-89.48290252685547,825
KC62,Kendallville Municipal Airport,41.47269821166992,-85.26080322265625,1005
KC65,Plymouth Municipal Airport,41.365100860596,-86.300498962402,800
KC71,Crosby Municipal Airport,31.29599952697754,-91.05290222167969,336
KC73,Dixon Municipal Charles R. Walgreen Field,41.83369827,-89.44619751,785
KC74,Cassville Municipal Airport,42.704200744628906,-90.964599609375,627
KC75,Marshall County Airport,41.0192985534668,-89.38639831542969,568
KC77,Poplar Grove Airport,42.322898864746094,-88.8363037109375,858
KC80,New Coalinga Municipal Airport,36.16310119628906,-120.29399871826172,622
KC81,Campbell Airport,42.32460021972656,-88.0740966796875,788
KC83,Byron Airport,37.828399658203125,-121.6259994506836,79
KC91,Dowagiac Municipal Airport,41.99290085,-86.12799835,747
KCAD,Wexford County Airport,44.2752990723,-85.4188995361,1307
KCAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,236
KCAG,Craig Moffat Airport,40.4952011108,-107.522003174,6193
KCAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,1228
KCAO,Clayton Municipal Airpark,36.4462013245,-103.166999817,4965
KCAR,Caribou Municipal Airport,46.871498107899995,-68.0178985596,626
KCAV,Clarion Municipal Airport,42.74190139770508,-93.75890350341797,1162
KCBE,Greater Cumberland Regional Airport,39.615398407,-78.7609024048,775
KCBF,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,1253
KCBG,Cambridge Municipal Airport,45.557498931884766,-93.26419830322266,945
KCBK,Shalz Field,39.42750168,-101.0469971,3187
KCBM,Columbus Air Force Base,33.6437988281,-88.44380187990001,219
KCC,Coffman Cove Seaplane Base,56.003200531,-132.841995239,0
KCCA,Clinton Municipal Airport,35.597801208496094,-92.45159912109375,514
KCCB,Cable Airport,34.1115989685,-117.68800354,1444
KCCO,Newnan Coweta County Airport,33.31159973144531,-84.7697982788086,970
KCCR,Buchanan Field,37.9897003174,-122.056999207,26
KCCY,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125
KCDA,Caledonia County Airport,44.5690994263,-72.0179977417,1188
KCDC,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622
KCDH,Harrell Field,33.622798919699996,-92.7633972168,130
KCDI,Cambridge Municipal Airport,39.974998474121094,-81.57759857177734,799
KCDN,Woodward Field,34.2835998535,-80.56490325930001,302
KCDR,Chadron Municipal Airport,42.837600708,-103.095001221,3297
KCDS,Childress Municipal Airport,34.4337997437,-100.288002014,1954
KCDW,Essex County Airport,40.875198364300005,-74.2814025879,173
KCEA,Cessna Aircraft Field,37.648601532,-97.2506027222,1378
KCEC,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61
KCEF,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767,241
KCEK,Crete Municipal Airport,40.61790085,-96.92489624,1500
KCEU,Oconee County Regional Airport,34.6719017,-82.8864975,892
KCEV,Mettel Field,39.6985015869,-85.129699707,867
KCEW,Bob Sikes Airport,30.778799057,-86.522102356,213
KCEY,Kyle Oakley Field,36.66460037,-88.37280273,577
KCEZ,Cortez Municipal Airport,37.3030014038,-108.627998352,5918
KCFD,Coulter Field,30.715700149499998,-96.3313980103,367
KCFE,Buffalo Municipal Airport,45.159000396728516,-93.84329986572266,967
KCFJ,Crawfordsville Regional Airport,39.975602,-86.919899,799
KCFS,Tuscola Area Airport,43.458801269531,-83.445503234863,701
KCFT,Greenlee County Airport,32.95280075,-109.2099991,3798
KCFV,Coffeyville Municipal Airport,37.09400177,-95.5718994141,754
KCG,Chignik Fisheries Airport,56.317643,-158.589706,25
KCGC,Crystal River Airport,28.867300033569336,-82.57129669189453,9
KCGE,Cambridge Dorchester Airport,38.53929901,-76.03040314,20
KCGF,Cuyahoga County Airport,41.5651016235,-81.4863967896,879
KCGI,Cape Girardeau Regional Airport,37.22529983520508,-89.57080078125,342
KCGS,College Park Airport,38.9805984497,-76.9223022461,48
KCGX,Chicago Meigs Airport,41.85879898071289,-87.60790252685547,593
KCGZ,Casa Grande Municipal Airport,32.954899,-111.766998,1464
KCHA,Lovell Field,35.035301208496094,-85.20379638671875,683
KCHC,Wauseon Airport,41.53860092163086,-84.13310241699219,751
KCHD,Chandler Municipal Airport,33.2691,-111.810997,1243
KCHK,Chickasha Municipal Airport,35.09740067,-97.96769714,1152
KCHN,Wauchula Municipal Airport,27.51490020752,-81.880500793457,106
KCHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639
KCHQ,Mississippi County Airport,36.842098236083984,-89.35970306396484,313
KCHS,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,46
KCHT,Chillicothe Municipal Airport,39.78219985961914,-93.49569702148438,783
KCHU,Houston County Airport,43.59640121459961,-91.50389862060547,1179
KCIC,Chico Municipal Airport,39.79539871,-121.8580017,240
KCID,The Eastern Iowa Airport,41.884700775146484,-91.71080017089844,869
KCII,Choteau Airport,47.82830047607422,-112.16799926757812,3947
KCIN,Arthur N Neu Airport,42.0461997986,-94.78900146480001,1204
KCIR,Cairo Regional Airport,37.0644989014,-89.2195968628,321
KCIU,Chippewa County International Airport,46.25080108642578,-84.47239685058594,800
KCJR,Culpeper Regional Airport,38.52669906616211,-77.85890197753906,316
KCKA,Kegelman AF Aux Field,36.7439002991,-98.1231002808,1202
KCKB,North Central West Virginia Airport,39.2966003418,-80.2281036377,1217
KCKC,Grand Marais Cook County Airport,47.8382987976,-90.38289642330001,1799
KCKF,Crisp County Cordele Airport,31.98880005,-83.77390289,310
KCKI,Williamsburg Regional Airport,33.717201232910156,-79.85700225830078,67
KCKM,Fletcher Field,34.2997016907,-90.512298584,173
KCKN,Crookston Municipal Kirkwood Field,47.8417015076,-96.62159729,899
KCKP,Cherokee County Regional Airport,42.7317009,-95.55590057,1227
KCKV,ClarksvilleâMontgomery County Regional Airport,36.6218986511,-87.4150009155,550
KCKZ,Pennridge Airport,40.389198303222656,-75.29049682617188,568
KCL,Chignik Lagoon Airport,56.31119919,-158.5359955,25
KCLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791
KCLI,Clintonville Municipal Airport,44.613800048799995,-88.731300354,822
KCLK,Clinton Regional Airport,35.53829956,-98.93270111,1616
KCLL,Easterwood Field,30.58860016,-96.36380005,320
KCLM,William R Fairchild International Airport,48.120201110839844,-123.5,291
KCLR,Cliff Hatfield Memorial Airport,33.131500244099996,-115.521003723,-182
KCLS,Chehalis Centralia Airport,46.676998138399995,-122.983001709,176
KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748
KCLW,Clearwater Air Park,27.9766998291,-82.7586975098,71
KCMA,Camarillo Airport,34.21369934082031,-119.09400177001953,77
KCMH,John Glenn Columbus International Airport,39.998001,-82.891899,815
KCMI,University of Illinois Willard Airport,40.03919983,-88.27809906,755
KCMR,H.A. Clark Memorial Field,35.30220032,-112.1940002,6680
KCMX,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,1095
KCMY,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837
KCN,Chernofski Harbor Seaplane Base,53.4028993416,-167.52027154,0
KCNB,Myers Field,44.72949982,-96.26599884,1194
KCNC,Chariton Municipal Airport,41.01959991455078,-93.35970306396484,1050
KCNH,Claremont Municipal Airport,43.3703994751,-72.36869812009999,545
KCNK,Blosser Municipal Airport,39.549301147499996,-97.6522979736,1486
KCNM,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,3295
KCNO,Chino Airport,33.97470093,-117.637001,650
KCNP,Billy G Ray Field,41.07749938964844,-102.46399688720703,3682
KCNU,Chanute Martin Johnson Airport,37.668800354,-95.4850997925,1002
KCNW,TSTC Waco Airport,31.637800216699997,-97.0740966797,470
KCNY,Canyonlands Field,38.75500107,-109.7549973,4557
KCOD,Yellowstone Regional Airport,44.520198822,-109.024002075,5102
KCOE,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320
KCOF,Patrick Air Force Base,28.2348995209,-80.6100997925,8
KCOI,Merritt Island Airport,28.341600418099997,-80.6855010986,6
KCOM,Coleman Municipal Airport,31.841100692699996,-99.4036026001,1697
KCON,Concord Municipal Airport,43.20270157,-71.50229645,342
KCOQ,Cloquet Carlton County Airport,46.70109939575195,-92.50360107421875,1279
KCOS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187
KCOT,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474
KCOU,Columbia Regional Airport,38.81809997558594,-92.21959686279297,889
KCPC,Columbus County Municipal Airport,34.27289963,-78.71499634,99
KCPK,Chesapeake Regional Airport,36.66559982,-76.3207016,19
KCPM,Compton Woodley Airport,33.8899993896,-118.244003296,97
KCPR,Casper-Natrona County International Airport,42.908001,-106.463997,5350
KCPS,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413
KCPT,Cleburne Municipal Airport,32.353802,-97.433701,854
KCPU,Calaveras Co Maury Rasmussen Field,38.14609909057617,-120.64800262451172,1325
KCQA,Lakefield Airport,40.484100341796875,-84.56009674072266,894
KCQB,Chandler Regional Airport,35.72380065917969,-96.82029724121094,984
KCQM,Cook Municipal Airport,47.8218994140625,-92.68939971923828,1327
KCQW,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,239
KCQX,Chatham Municipal Airport,41.68840026855469,-69.989501953125,68
KCR,Colorado Creek Airport,63.5676994324,-155.988998413,860
KCRE,Grand Strand Airport,33.8116989136,-78.72389984130001,32
KCRG,Jacksonville Executive at Craig Airport,30.3362998962,-81.51439666750001,41
KCRO,Corcoran Airport,36.102502,-119.595001,197
KCRP,Corpus Christi International Airport,27.77039909362793,-97.5011978149414,44
KCRQ,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,331
KCRS,C David Campbell Field Corsicana Municipal Airport,32.0280990601,-96.4005966187,449
KCRT,Z M Jack Stell Field,33.1782989502,-91.8802032471,184
KCRW,Yeager Airport,38.37310028076172,-81.59320068359375,981
KCRX,Roscoe Turner Airport,34.9150009155,-88.6035003662,425
KCRZ,Corning Municipal Airport,40.99409866333008,-94.75499725341797,1274
KCSB,Cambridge Municipal Airport,40.30659866333008,-100.16200256347656,2414
KCSG,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,397
KCSM,Clinton Sherman Airport,35.3398017883,-99.20050048830001,1922
KCSQ,Creston Municipal Airport,41.021400451699996,-94.36329650879999,1300
KCSV,Crossville Memorial Whitson Field,35.9513015747,-85.08499908450001,1881
KCTB,Cut Bank International Airport,48.6083984375,-112.375999451,3854
KCTJ,West Georgia Regional O V Gray Field,33.63100051879883,-85.1520004272461,1161
KCTK,Ingersoll Airport,40.5690994263,-90.074798584,684
KCTY,Cross City Airport,29.6354999542,-83.10479736330001,42
KCTZ,Sampson County Airport,34.9756011963,-78.3646011353,148
KCUB,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,193
KCUH,Cushing Municipal Airport,35.9499015808,-96.7731018066,916
KCUL,Carmi Municipal Airport,38.089500427246094,-88.12310028076172,388
KCUT,Custer County Airport,43.733299255371094,-103.61799621582031,5602
KCVB,Castroville Municipal Airport,29.3418998718,-98.8508987427,771
KCVC,Duplicate - Covington Municipal Airport,33.631914,-83.847827,809
KCVG,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896
KCVK,Sharp County Regional Airport,36.26490021,-91.56259918,716
KCVN,Clovis Municipal Airport,34.4250984192,-103.07900238,4216
KCVO,Corvallis Municipal Airport,44.49720001,-123.2900009,250
KCVS,Cannon Air Force Base,34.3828010559,-103.321998596,4295
KCVX,Charlevoix Municipal Airport,45.3047981262207,-85.2748031616211,669
KCWA,Central Wisconsin Airport,44.7775993347,-89.6668014526,1277
KCWC,Kickapoo Downtown Airport,33.85779953,-98.49040222,1003
KCWF,Chennault International Airport,30.2105998993,-93.14320373540001,17
KCWI,Clinton Municipal Airport,41.8311004639,-90.3291015625,708
KCWN,White Mountain Airport,44.02000045776367,-71.11000061035156,334
KCWS,Dennis F Cantrell Field,35.080799,-92.425003,316
KCWV,Claxton Evans County Airport,32.195098876953125,-81.86959838867188,112
KCXE,Chase City Municipal Airport,36.788299560546875,-78.50160217285156,503
KCXL,Calexico International Airport,32.6694984436,-115.513000488,4
KCXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,245
KCXP,Carson Airport,39.192199707,-119.73400116,4697
KCXU,Camilla Mitchell County Airport,31.212900161743164,-84.23680114746094,175
